category,word
TV Show, Stranger Things
TV Show, The Bachelor
TV Show, The Big Bang Theory
TV Show, The Crown
TV Show, The Fresh Prince of Bel-Air
TV Show, The Good Place
TV Show, The Good Wife
TV Show, The Handmaid's Tale
TV Show, The Mandalorian
TV Show, The Marvelous Mrs. Maisel
TV Show, The New Girl
TV Show, The Office
TV Show, The Office (UK)
TV Show, The Office (US)
TV Show, The Queen's Gambit
TV Show, The Simpsons
TV Show, The Sopranos
TV Show, The Twilight Zone
TV Show, The Umbrella Academy
TV Show, The Walking Dead
TV Show, The West Wing
TV Show, The Witcher
TV Show, The X-Files
TV Show, This Is Us
TV Show, Veep
Tangled, Flynn Rider
Tangled, Hook Hand Thug
Tangled, King Frederic
Tangled, Maximus
Tangled, Mother Gothel
Tangled, Pascal
Tangled, Queen Arianna
Tangled, Rapunzel
Tangled, Shorty
Tangled, Stabbington Brothers
Tarzan, Clayton
Tarzan, Flynt
Tarzan, Jane Porter
Tarzan, Kala
Tarzan, Kerchak
Tarzan, Professor Porter
Tarzan, Sabor
Tarzan, Tantor
Tarzan, Tarzan
Tarzan, Terk
Teenage Mutant Ninja Turtles, April O'Neil
Teenage Mutant Ninja Turtles, Bebop
Teenage Mutant Ninja Turtles, Casey Jones
Teenage Mutant Ninja Turtles, Donatello
Teenage Mutant Ninja Turtles, Krang
Teenage Mutant Ninja Turtles, Leonardo
Teenage Mutant Ninja Turtles, Michelangelo
Teenage Mutant Ninja Turtles, Raphael
Teenage Mutant Ninja Turtles, Shredder
Teenage Mutant Ninja Turtles, Splinter
The Flintstones, Bamm-Bamm Rubble
The Flintstones, Barney Rubble
The Flintstones, Betty Rubble
The Flintstones, Dino
The Flintstones, Fred Flintstone
The Flintstones, Hoppy
The Flintstones, Mr. Slate
The Flintstones, Pebbles Flintstone
The Flintstones, The Great Gazoo
The Flintstones, Wilma Flintstone
The Hunchback of Notre Dame, Achilles
The Hunchback of Notre Dame, Claude Frollo
The Hunchback of Notre Dame, Clopin
The Hunchback of Notre Dame, Djali
The Hunchback of Notre Dame, Esmeralda
The Hunchback of Notre Dame, Hugo
The Hunchback of Notre Dame, Laverne
The Hunchback of Notre Dame, Phoebus
The Hunchback of Notre Dame, Quasimodo
The Hunchback of Notre Dame, Victor
The Incredibles, Dash Parr
The Incredibles, Edna Mode
The Incredibles, Elastigirl (Helen Parr)
The Incredibles, Evelyn Deavor
The Incredibles, Frozone (Lucius Best)
The Incredibles, Jack-Jack Parr
The Incredibles, Mirage
The Incredibles, Mr. Incredible (Bob Parr)
The Incredibles, Syndrome
The Incredibles, Violet Parr
The Jungle Book, Akela
The Jungle Book, Bagheera
The Jungle Book, Baloo
The Jungle Book, Colonel Hathi
The Jungle Book, Flunkey
The Jungle Book, Kaa
The Jungle Book, King Louie
The Jungle Book, Mowgli
The Jungle Book, Raksha
The Jungle Book, Shere Khan
The Lion King, Mufasa
The Lion King, Nala
The Lion King, Pumbaa
The Lion King, Rafiki
The Lion King, Sarabi
The Lion King, Scar
The Lion King, Shenzi
The Lion King, Simba
The Lion King, Timon
The Lion King, Zazu
The Little Mermaid, Ariel
The Little Mermaid, Flotsam
The Little Mermaid, Flounder
The Little Mermaid, Grimsby
The Little Mermaid, Jetsam
The Little Mermaid, King Triton
The Little Mermaid, Prince Eric
The Little Mermaid, Scuttle
The Little Mermaid, Sebastian
The Little Mermaid, Ursula
The Powerpuff Girls, Blossom
The Powerpuff Girls, Bubbles
The Powerpuff Girls, Buttercup
The Powerpuff Girls, Fuzzy Lumpkins
The Powerpuff Girls, Him
The Powerpuff Girls, Miss Keane
The Powerpuff Girls, Mojo Jojo
The Powerpuff Girls, Princess Morbucks
The Powerpuff Girls, Professor Utonium
The Powerpuff Girls, The Rowdyruff Boys
The Princess and the Frog, Big Daddy La Bouff
The Princess and the Frog, Charlotte La Bouff
The Princess and the Frog, Dr. Facilier
The Princess and the Frog, Juju
The Princess and the Frog, Lawrence
The Princess and the Frog, Louis
The Princess and the Frog, Mama Odie
The Princess and the Frog, Prince Naveen
The Princess and the Frog, Ray
The Princess and the Frog, Tiana
The Simpsons, Bart Simpson
The Simpsons, Chief Wiggum
The Simpsons, Homer Simpson
The Simpsons, Krusty the Clown
The Simpsons, Lisa Simpson
The Simpsons, Maggie Simpson
The Simpsons, Marge Simpson
The Simpsons, Moe Szyslak
The Simpsons, Mr. Burns
The Simpsons, Ned Flanders
The Suicide Squad, Amanda Waller
The Suicide Squad, Bloodsport
The Suicide Squad, Harley Quinn
The Suicide Squad, King Shark
The Suicide Squad, Peacemaker
The Suicide Squad, Polka-Dot Man
The Suicide Squad, Ratcatcher 2
The Suicide Squad, Rick Flag
The Suicide Squad, Savant
The Suicide Squad, Weasel
Tom and Jerry, Butch
Tom and Jerry, Jerry
Tom and Jerry, Lightning
Tom and Jerry, Mammy Two Shoes
Tom and Jerry, Muscles
Tom and Jerry, Nibbles
Tom and Jerry, Spike the Bulldog
Tom and Jerry, Tom
Tom and Jerry, Toodles Galore
Tom and Jerry, Tyke
Video Game Character, Crash Bandicoot
Video Game Character, Donkey Kong
Video Game Character, Kirby
Video Game Character, Kratos
Video Game Character, Lara Croft
Video Game Character, Link
Video Game Character, Mega Man
Video Game Character, Samus Aran
Video Game Character, Sonic the Hedgehog
Video Game, Among Us
Video Game, Animal Crossing
Video Game, Assassin's Creed
Video Game, Bioshock
Video Game, Call of Duty
Video Game, Counter-Strike
Video Game, Dota 2
Video Game, Fallout
Video Game, Final Fantasy
Video Game, Final Fantasy VII
Video Game, Fortnite
Video Game, Halo
Video Game, Legend of Zelda
Video Game, Minecraft
Video Game, Mortal Kombat
Video Game, Overwatch
Video Game, Portal
Video Game, Red Dead Redemption
Video Game, Skyrim
Video Game, Super Mario
Video Game, Super Mario Bros.
Video Game, Tetris
Video Game, The Last of Us
Video Game, The Legend of Zelda
Video Game, The Sims
Video Game, The Witcher
Video Game, World of Warcraft
Wreck-It Ralph, Fix-It Felix Jr.
Wreck-It Ralph, Gene
Wreck-It Ralph, General Hologram
Wreck-It Ralph, King Candy
Wreck-It Ralph, Ralph
Wreck-It Ralph, Sergeant Calhoun
Wreck-It Ralph, Shank
Wreck-It Ralph, Sour Bill
Wreck-It Ralph, Taffyta Muttonfudge
Wreck-It Ralph, Vanellope von Schweetz
Zootopia, Bellwether
Zootopia, Chief Bogo
Zootopia, Clawhauser
Zootopia, Duke Weaselton
Zootopia, Finnick
Zootopia, Flash
Zootopia, Judy Hopps
Zootopia, Mayor Lionheart
Zootopia, Mr. Big
Zootopia, Nick Wilde
