category,question,options
General,"What’s a memorable piece of advice you’ve received from a family member?"
General,"Which tradition do you think is most important to maintain in relationships?"
General,"What’s an activity you enjoy doing with your friends or family?"
General,"How do you determine what is right and wrong in a difficult situation?"
General,"Which ethical dilemma do you find the most challenging to navigate?"
General,"What’s a value you consider essential in your life?"
General,"How do you approach making decisions that impact others?"
General,"What’s a philosophical concept that you find particularly compelling?"
General,"Food and Drinks"
General,"What’s your favorite comfort food and why?"
General,"Which country’s cuisine would you like to explore more?"
General,"If you could have a dinner party with any three chefs, who would they be?"
General,"What’s a food you didn’t like as a child but enjoy now?"
General,"Which meal of the day do you look forward to the most?"
General,"What’s your favorite dish to cook at home?"
General,"Which fast food chain do you think is the best?"
General,"What’s your favorite snack for a movie night?"
General,"What’s the most expensive meal you’ve ever had?"
General,"Which ingredient do you think can improve any dish?"
General,"What’s your favorite travel destination and why?"
General,"Which country do you think has the friendliest people?"
General,"What’s a travel experience that you would never want to repeat?"
General,"Which place have you visited that you think everyone should see at least once?"
General,"What’s the first thing you pack when preparing for a trip?"
General,"Which travel experience has taught you the most about yourself?"
General,"What’s your favorite mode of transportation when traveling?"
General,"Which season do you prefer for traveling, and why?"
General,"What’s the best travel advice you’ve ever received?"
General,"Which landmark left you awestruck?"
General,"Which TV show do you think has the best soundtrack?"
General,"What’s a movie that always makes you laugh?"
General,"Which book would you love to see turned into a movie or TV series?"
General,"What’s the most memorable live performance you’ve attended?"
General,"Which actor or actress would you love to have dinner with?"
General,"What’s your favorite animated movie?"
General,"Which TV series finale do you think was the most satisfying?"
General,"What’s the most overrated movie you’ve seen?"
General,"What’s a documentary that you found particularly insightful?"
General,"Which fictional world would you most like to visit?"
General,"Which technology trend are you most excited about?"
General,"How do you think virtual reality will change the way we live?"
General,"What’s your favorite piece of tech from a science fiction movie or book?"
General,"Which social media platform do you think has the most potential for positive change?"
General,"What’s a piece of technology you wish had never been invented?"
General,"How do you think AI will impact the job market?"
General,"What’s your favorite old-school piece of technology that you still use?"
General,"Which tech company do you think is the most innovative?"
General,"How do you manage your digital privacy and security?"
General,"What’s a gadget you bought that turned out to be completely useless?"
General,"What’s your favorite way to unwind after a busy day?"
General,"How do you prioritize your tasks and responsibilities?"
General,"What’s a book or movie that has influenced your lifestyle choices?"
General,"Which aspect of your daily routine do you enjoy the most?"
General,"How do you maintain a healthy work-life balance?"
General,"What’s a goal you’ve set for yourself this year?"
General,"How do you stay motivated to achieve your personal goals?"
General,"What’s a skill you’d like to develop further?"
General,"Which habit do you think has the most positive impact on your mental health?"
General,"What’s a change you’ve made in your life that you’re proud of?"
General,"What’s the most challenging project you’ve worked on?"
General,"How do you handle stress at work?"
General,"What’s a professional achievement you’re most proud of?"
General,"How do you approach networking and building professional relationships?"
General,"What’s a career risk you took that paid off?"
General,"How do you keep your skills up to date in your field?"
General,"What’s the most important lesson you’ve learned from a mentor?"
General,"How do you balance professional ambition with personal happiness?"
General,"What’s your strategy for dealing with difficult colleagues or clients?"
General,"What’s a career milestone you’re working towards?"
General,"Which athlete’s story do you find the most inspiring?"
General,"How do you stay motivated to keep up with your fitness routine?"
General,"What’s a fitness goal you’re currently working towards?"
General,"Which sport do you think requires the most skill?"
General,"How do you incorporate fitness into your daily routine?"
General,"What’s the most physically challenging activity you’ve done?"
General,"Which team do you support and why?"
General,"What’s your favorite way to recover after a workout?"
General,"How do you think sports can bring communities together?"
General,"What’s a fitness trend you’ve tried and liked?"
General,"How do you find time for your hobbies amidst a busy schedule?"
General,"What’s a hobby you’ve recently picked up and enjoyed?"
General,"Which interest of yours do you find the most fulfilling?"
General,"How do you choose which new hobbies to try?"
General,"What’s the most interesting thing you’ve learned from your hobbies?"
General,"Which hobby do you think everyone should try at least once?"
General,"How do your hobbies influence your daily life?"
General,"What’s a hobby you’d like to spend more time on?"
General,"Which interest have you had the longest?"
General,"How do you share your hobbies with others?"
General,"How do you keep in touch with friends who live far away?"
General,"What’s a tradition you have with your family or friends?"
General,"How do you show appreciation for the important people in your life?"
General,"What’s a memorable experience you’ve had with a friend?"
General,"How do you navigate maintaining relationships with different groups of friends?"
General,"What’s the best way to handle a disagreement with someone close to you?"
General,"How do you make new friends as an adult?"
General,"What’s an important lesson you’ve learned about relationships?"
General,"How do you balance time between your partner, friends, and family?"
General,"What’s a quality you admire in your partner or best friend?"
General,"How do you define success in life?"
General,"What’s a moral principle you try to live by?"
General,"How do you approach making decisions that have significant consequences?"
General,"What’s a philosophical question that keeps you up at night?"
General,"How do you reconcile personal beliefs with societal expectations?"
General,"What’s a value that guides your daily actions?"
General,"How do you determine what is right and wrong in complex situations?"
General,"What’s a philosophical book or idea that has impacted you?"
General,"How do you approach the concept of justice?"
General,"What’s an ethical dilemma you think everyone should consider?"
Blank Slate,"Star____"
Blank Slate,"Apple____"
Blank Slate,"____man"
Blank Slate,"____board"
Blank Slate,"Sky____"
Blank Slate,"River____"
Blank Slate,"____light"
Blank Slate,"____house"
Blank Slate,"Sun____"
Blank Slate,"Dream____"
Blank Slate,"____maker"
Blank Slate,"____stone"
Blank Slate,"Moon____"
Blank Slate,"Flower____"
Blank Slate,"____king"
Blank Slate,"____story"
Blank Slate,"Ice____"
Blank Slate,"Rainbow____"
Blank Slate,"____book"
Blank Slate,"____mouse"
Blank Slate,"Heart____"
Blank Slate,"Sand____"
Blank Slate,"____song"
Blank Slate,"____box"
Blank Slate,"Water____"
Blank Slate,"Snow____"
Blank Slate,"____world"
Blank Slate,"____line"
Blank Slate,"Tree____"
Blank Slate,"____field"
Blank Slate,"Night____"
Blank Slate,"Sea____"
Blank Slate,"____baby"
Blank Slate,"____garden"
Blank Slate,"Wind____"
Blank Slate,"Fire____"
Blank Slate,"____bird"
Blank Slate,"____gate"
Blank Slate,"Blue____"
Blank Slate,"____place"
Blank Slate,"Dream____"
Blank Slate,"Mountain____"
Blank Slate,"____storm"
Blank Slate,"____rock"
Blank Slate,"Green____"
Blank Slate,"____lake"
Blank Slate,"Sweet____"
Blank Slate,"____breeze"
Blank Slate,"Morning____"
Blank Slate,"____planet"
Blank Slate,"Space____"
Blank Slate,"____net"
Blank Slate,"Road____"
Blank Slate,"____house"
Blank Slate,"Storm____"
Blank Slate,"____ring"
Blank Slate,"Earth____"
Blank Slate,"____station"
Blank Slate,"Ocean____"
Blank Slate,"____face"
Blank Slate,"Garden____"
Blank Slate,"____flower"
Blank Slate,"Rain____"
Blank Slate,"____cloud"
Blank Slate,"Desert____"
Blank Slate,"____bird"
Blank Slate,"Forest____"
Blank Slate,"____side"
Blank Slate,"City____"
Blank Slate,"____music"
Blank Slate,"Jungle____"
Blank Slate,"____room"
Blank Slate,"Lake____"
Blank Slate,"____time"
Blank Slate,"Starry____"
Blank Slate,"____day"
Blank Slate,"Cloud____"
Blank Slate,"____hunter"
Blank Slate,"River____"
Blank Slate,"____road"
Blank Slate,"Wild____"
Blank Slate,"____season"
Blank Slate,"Snowy____"
Blank Slate,"____bridge"
Blank Slate,"Sunny____"
Blank Slate,"____sky"
Blank Slate,"Rocky____"
Blank Slate,"____flower"
Blank Slate,"Sunset____"
Blank Slate,"____life"
Blank Slate,"Bright____"
Blank Slate,"____path"
Blank Slate,"Crystal____"
Blank Slate,"____river"
Blank Slate,"Golden____"
Blank Slate,"____song"
Blank Slate,"Glitter____"
Blank Slate,"____mountain"
Blank Slate,"Shadow____"
Blank Slate,"____island"
Blank Slate,"Time____"
Blank Slate,"____dance"
Blank Slate,"Beach____"
Blank Slate,"____dream"
Blank Slate,"Stone____"
Blank Slate,"____star"
Blank Slate,"Space____"
Blank Slate,"____ride"
Blank Slate,"Thunder____"
Blank Slate,"____street"
Blank Slate,"Forest____"
Blank Slate,"____river"
Blank Slate,"Adventure____"
Blank Slate,"____train"
Blank Slate,"Water____"
Blank Slate,"____heart"
Blank Slate,"Light____"
Blank Slate,"____park"
Blank Slate,"Golden____"
Blank Slate,"____sea"
Blank Slate,"Fresh____"
Blank Slate,"____tale"
Blank Slate,"Happy____"
Blank Slate,"____storm"
Blank Slate,"Misty____"
Blank Slate,"____land"
Blank Slate,"Magic____"
Blank Slate,"____ship"
Blank Slate,"Deep____"
Blank Slate,"____night"
Blank Slate,"Bright____"
Blank Slate,"____forest"
Blank Slate,"Quiet____"
Blank Slate,"____castle"
Blank Slate,"Silent____"
Blank Slate,"____beach"
Blank Slate,"Secret____"
Blank Slate,"____road"
Blank Slate,"Mystic____"
Blank Slate,"____mountain"
Blank Slate,"Gentle____"
Blank Slate,"____sun"
Blank Slate,"Wild____"
Blank Slate,"____water"
Blank Slate,"Shimmering____"
Blank Slate,"____lake"
Blank Slate,"Soft____"
Blank Slate,"____island"
Blank Slate,"Calm____"
Blank Slate,"____valley"
Blank Slate,"Flowing____"
Blank Slate,"____river"
Blank Slate,"Sweet____"
Blank Slate,"____garden"
Blank Slate,"Whispering____"
Blank Slate,"____forest"
Blank Slate,"Golden____"
Blank Slate,"____waves"
Blank Slate,"Cool____"
Blank Slate,"____breeze"
Blank Slate,"Clear____"
Blank Slate,"____path"
Blank Slate,"Dancing____"
Blank Slate,"____tree"
Blank Slate,"Sparkling____"
Blank Slate,"____stream"
Blank Slate,"Peaceful____"
Blank Slate,"____field"
Blank Slate,"Lush____"
Blank Slate,"____hills"
Blank Slate,"Bright____"
Blank Slate,"____day"
Blank Slate,"Verdant____"
Blank Slate,"____meadow"
Blank Slate,"Blossoming____"
Blank Slate,"____orchard"
Blank Slate,"Serene____"
Blank Slate,"____landscape"
Blank Slate,"Dappled____"
Blank Slate,"____forest"
Blank Slate,"Green____"
Blank Slate,"____garden"
Blank Slate,"Hidden____"
Blank Slate,"____valley"
Blank Slate,"Blooming____"
Blank Slate,"____season"
Blank Slate,"Soft____"
Blank Slate,"____leaves"
Blank Slate,"Tranquil____"
Blank Slate,"____stream"
Blank Slate,"Golden____"
Blank Slate,"____fields"
Blank Slate,"Crisp____"
Blank Slate,"____air"
Blank Slate,"Wildflower____"
Blank Slate,"____meadow"
Blank Slate,"Shaded____"
Blank Slate,"____grove"
Blank Slate,"Golden____"
Blank Slate,"____horizon"
Blank Slate,"Super____"
Blank Slate,"____hero"
Blank Slate,"Love____"
Blank Slate,"____story"
Blank Slate,"Jungle____"
Blank Slate,"____fever"
Blank Slate,"Power____"
Blank Slate,"____trip"
Blank Slate,"Magic____"
Blank Slate,"____wand"
Blank Slate,"Turbo____"
Blank Slate,"____charge"
Blank Slate,"Candy____"
Blank Slate,"____crush"
Blank Slate,"Royal____"
Blank Slate,"____flush"
Blank Slate,"Crystal____"
Blank Slate,"____ball"
Blank Slate,"Fast____"
Blank Slate,"____track"
Blank Slate,"Crazy____"
Blank Slate,"____town"
Blank Slate,"Neon____"
Blank Slate,"____lights"
Blank Slate,"Ultra____"
Blank Slate,"____violet"
Blank Slate,"Chocolate____"
Blank Slate,"____factory"
Blank Slate,"Speed____"
Blank Slate,"____limit"
Blank Slate,"Cyber____"
Blank Slate,"____space"
Blank Slate,"Galaxy____"
Blank Slate,"____quest"
Blank Slate,"Electric____"
Blank Slate,"____shock"
Blank Slate,"Silver____"
Blank Slate,"____lining"
Blank Slate,"Fantasy____"
Blank Slate,"____land"
Blank Slate,"Epic____"
Blank Slate,"____saga"
Blank Slate,"Final____"
Blank Slate,"____frontier"
Blank Slate,"Happy____"
Blank Slate,"____ending"
Blank Slate,"Mega____"
Blank Slate,"____mall"
Blank Slate,"Thunder____"
Blank Slate,"____bolt"
Blank Slate,"Secret____"
Blank Slate,"____mission"
Blank Slate,"Fairy____"
Blank Slate,"____tale"
Blank Slate,"Dream____"
Blank Slate,"____catcher"
Blank Slate,"Star____"
Blank Slate,"____wars"
Blank Slate,"Fire____"
Blank Slate,"____storm"
Blank Slate,"Action____"
Blank Slate,"____packed"
Blank Slate,"Future____"
Blank Slate,"____vision"
Blank Slate,"Sound____"
Blank Slate,"____wave"
Blank Slate,"Hyper____"
Blank Slate,"____drive"
Blank Slate,"Monster____"
Blank Slate,"____truck"
Blank Slate,"Dragon____"
Blank Slate,"____fire"
Blank Slate,"Night____"
Blank Slate,"____mare"
Blank Slate,"Wonder____"
Blank Slate,"____land"
Blank Slate,"Space____"
Blank Slate,"____ship"
Blank Slate,"Giant____"
Blank Slate,"____sized"
Blank Slate,"Super____"
Blank Slate,"____nova"
Blank Slate,"Battle____"
Blank Slate,"____ground"
Blank Slate,"Victory____"
Blank Slate,"____dance"
Blank Slate,"Midnight____"
Blank Slate,"____run"
Blank Slate,"Rock____"
Blank Slate,"____concert"
Blank Slate,"Street____"
Blank Slate,"____fighter"
Blank Slate,"Golden____"
Blank Slate,"____gate"
Blank Slate,"Crystal____"
Blank Slate,"____clear"
Blank Slate,"Silent____"
Blank Slate,"____movie"
Blank Slate,"Mystery____"
Blank Slate,"____island"
This or That,"Cats or dogs?"
This or That,"Coffee or tea?"
This or That,"Winter or summer?"
This or That,"Morning person or night owl?"
This or That,"Beach vacation or mountain retreat?"
This or That,"Netflix or Hulu?"
This or That,"Books or movies?"
This or That,"Sweet or savory?"
This or That,"City life or country life?"
This or That,"Chocolate or vanilla?"
This or That,"Online shopping or in-store shopping?"
This or That,"Pizza or burgers?"
This or That,"Android or iPhone?"
This or That,"Facebook or Instagram?"
This or That,"Early bird or night owl?"
This or That,"Superman or Batman?"
This or That,"Marvel or DC?"
This or That,"Tacos or burritos?"
This or That,"Cake or pie?"
This or That,"Rain or snow?"
This or That,"Sneakers or sandals?"
This or That,"Pop music or rock music?"
This or That,"Text message or phone call?"
This or That,"Pen or pencil?"
This or That,"Gold or silver?"
This or That,"Sunrise or sunset?"
This or That,"Laptop or desktop?"
This or That,"Cook at home or dine out?"
This or That,"Comedy or drama?"
This or That,"Roller coasters or water slides?"
This or That,"Swimming or running?"
This or That,"Netflix binge or reading marathon?"
This or That,"Camping or glamping?"
This or That,"Plane travel or road trip?"
This or That,"History or science?"
This or That,"Singing or dancing?"
This or That,"Horror movies or romance movies?"
This or That,"Action movies or comedies?"
This or That,"Pasta or rice?"
This or That,"Wine or beer?"
This or That,"Ice cream cone or ice cream cup?"
This or That,"Classical music or jazz?"
This or That,"Board games or video games?"
This or That,"Reality TV or scripted TV?"
This or That,"Handwriting or typing?"
This or That,"Cooking or baking?"
This or That,"Cardio or strength training?"
This or That,"Concert or theater play?"
This or That,"Tattoos or piercings?"
This or That,"Hot coffee or iced coffee?"
This or That,"Traveling alone or with a group?"
This or That,"Museums or amusement parks?"
This or That,"Live sports or watching on TV?"
This or That,"Shopping spree or saving spree?"
This or That,"Fiction or non-fiction?"
This or That,"Sci-fi or fantasy?"
This or That,"Cookies or brownies?"
This or That,"Breakfast or dinner?"
This or That,"Hot weather or cold weather?"
This or That,"Smoothies or milkshakes?"
This or That,"Early riser or night owl?"
This or That,"Cats or dogs?"
This or That,"Instagram or Twitter?"
This or That,"Classical art or modern art?"
This or That,"Long hair or short hair?"
This or That,"Working from home or office?"
This or That,"Social media or no social media?"
This or That,"Fast food or homemade food?"
This or That,"Jeans or sweatpants?"
This or That,"Night out or night in?"
This or That,"Sunrise or sunset?"
This or That,"Singing or dancing?"
This or That,"Theme park or water park?"
This or That,"Road trip or plane trip?"
This or That,"Spicy food or mild food?"
This or That,"Reading or writing?"
This or That,"Painting or drawing?"
This or That,"Ocean or lake?"
This or That,"Shopping online or in-store?"
This or That,"Barbecue or picnic?"
This or That,"Breakfast in bed or dinner out?"
This or That,"Puzzle games or strategy games?"
This or That,"Horror or thriller?"
This or That,"Renting a movie or going to the theater?"
This or That,"Staying up late or waking up early?"
This or That,"Being too hot or being too cold?"
This or That,"Adventure or relaxation?"
This or That,"Staying in or going out?"
This or That,"Ice skating or rollerblading?"
This or That,"Instant coffee or brewed coffee?"
This or That,"Sunbathing or swimming?"
This or That,"Comedy show or drama series?"
This or That,"Skiing or snowboarding?"
This or That,"Being famous or being wealthy?"
This or That,"Singing in the shower or singing in the car?"
This or That,"Taking a nap or staying awake?"
This or That,"Shopping for clothes or electronics?"
This or That,"Long walks or short runs?"
This or That,"Binge-watching a series or watching one episode per day?"
This or That,"Winning the lottery or finding your perfect job?"
This or That,"Pepsi or Coca-Cola?"
This or That,"Android or iPhone?"
This or That,"Football or basketball?"
This or That,"Reading a book or watching a movie?"
This or That,"Star Wars or Star Trek?"
This or That,"Cats or dogs?"
This or That,"Mac or PC?"
This or That,"Sweet or salty?"
This or That,"Camping or staying in a hotel?"
This or That,"Marvel or DC?"
This or That,"Call or text?"
This or That,"Night out or night in?"
This or That,"Reality TV or scripted shows?"
This or That,"Coffee or tea?"
This or That,"Pizza or tacos?"
This or That,"Chocolate or vanilla?"
This or That,"Watching sports or playing sports?"
This or That,"High heels or sneakers?"
This or That,"Beach or mountains?"
This or That,"Pancakes or waffles?"
This or That,"Sushi or pizza?"
This or That,"Staying up late or waking up early?"
This or That,"Netflix or HBO?"
This or That,"Apple or Android?"
This or That,"Rain or snow?"
This or That,"Sweet or sour?"
This or That,"Hot or cold?"
This or That,"Ketchup or mustard?"
This or That,"Cake or pie?"
This or That,"Popcorn or chips?"
This or That,"Cats or birds?"
This or That,"Instagram or Snapchat?"
This or That,"Spotify or Apple Music?"
This or That,"Horror movies or comedies?"
This or That,"Burgers or hot dogs?"
This or That,"Winter or summer?"
This or That,"Biking or hiking?"
This or That,"Fries or onion rings?"
This or That,"Handwritten notes or emails?"
This or That,"Apple juice or orange juice?"
This or That,"Bath or shower?"
This or That,"Action movies or romantic comedies?"
This or That,"Tattoos or no tattoos?"
This or That,"Sandals or sneakers?"
This or That,"Books or e-books?"
This or That,"Skiing or snowboarding?"
This or That,"Renting or owning a home?"
This or That,"Super Bowl or World Series?"
This or That,"Cooking or ordering takeout?"
This or That,"Fast food or home-cooked meals?"
This or That,"Crossword puzzles or Sudoku?"
This or That,"Gardening or fishing?"
This or That,"iPad or tablet?"
This or That,"Theater or movies?"
This or That,"Pool or beach?"
This or That,"Watching TV or listening to music?"
This or That,"Online shopping or mall shopping?"
This or That,"Dancing or singing?"
This or That,"Going to a party or hosting a party?"
This or That,"Painting or drawing?"
This or That,"Music festivals or food festivals?"
This or That,"Ice cream or frozen yogurt?"
This or That,"Long walks or short runs?"
This or That,"Board games or card games?"
This or That,"Facebook or Twitter?"
This or That,"Blue or green?"
This or That,"Adventure or relaxation?"
This or That,"Hot chocolate or coffee?"
This or That,"Handwriting or typing?"
This or That,"Comedy or drama?"
This or That,"Hot dog or hamburger?"
This or That,"Morning or night?"
This or That,"Netflix or YouTube?"
This or That,"Cash or credit?"
This or That,"Suit or casual?"
This or That,"Cake or cupcakes?"
This or That,"Plane or train?"
This or That,"Sneakers or boots?"
This or That,"R&B or hip-hop?"
This or That,"Movies at home or theater?"
This or That,"Watching a play or a concert?"
This or That,"Mascara or lipstick?"
This or That,"Adventure sports or relaxation?"
This or That,"Grilled cheese or PB&J?"
This or That,"Day or night?"
This or That,"Roller coaster or ferris wheel?"
This or That,"Reading a book or listening to an audiobook?"
This or That,"Fishing or hunting?"
This or That,"Superman or Batman?"
This or That,"French fries or sweet potato fries?"
This or That,"Traveling alone or with friends?"
This or That,"Hot weather or cold weather?"
This or That,"Gym or home workout?"
This or That,"Getting up early or staying up late?"
This or That,"Shopping spree or saving money?"
This or That,"Singing or dancing?"
This or That,"Flip-flops or sandals?"
This or That,"Working from home or in an office?"
This or That,"Big city or small town?"
This or That,"Pasta or pizza?"
This or That,"Bad haircut or bad dye job?"
This or That,"Pineapple pizza or candy corn?"
This or That,"Talking pets or talking babies?"
This or That,"Winning the lottery or finding your soulmate?"
This or That,"Misquoted movies or mistaken lyrics?"
This or That,"Test the waters or dive in the deep end?"
This or That,"Glass half full or glass half empty?"
This or That,"Ketchup or ranch?"
This or That,"Phone in bathroom or no phone in bathroom?"
This or That,"Sort by price or by rating?"
This or That,"Sauce on the side or sauce on top?"
This or That,"Crunchy peanut butter or smooth peanut butter?"
This or That,"Zombies or vampires?"
This or That,"Funny story or one-liner?"
This or That,"Bad breath or body odor?"
This or That,"Working hard or hardly working?"
This or That,"Sneezing or coughing?"
This or That,"Air guitar or air drums?"
This or That,"Robots or dinosaurs?"
This or That,"Guacamole or salsa?"
This or That,"Boxers or briefs?"
This or That,"Fainting or spit take?"
This or That,"Speeding ticket or parking ticket?"
This or That,"Comedian in serious film or serious actor in comedy film?"
This or That,"Silly hats or silly socks?"
This or That,"Instagram famous or infomercial famous?"
This or That,"A store where every item is free or a restaurant where every dish is calorie free?"
This or That,"Passwords or secret handshakes?"
This or That,"Loud neighbors or nosey neighbors?"
This or That,"Babies dressed as animals or animals dressed as humans?"
This or That,"Vacation or staycation?"
This or That,"Netflix or Hulu?"
This or That,"Night or morning?"
This or That,"Rich and famous or rich and unknown?"
This or That,"Passenger or driver?"
This or That,"Art museum or history museum?"
This or That,"Car or bike?"
This or That,"Train or airplane?"
This or That,"Owe money or owe a favor?"
This or That,"Coffee or tea?"
This or That,"Be embarrassed or be afraid?"
This or That,"City or countryside?"
This or That,"Smartphone or tablet?"
This or That,"Wine or Beer?"
This or That,"Camping or glamping?"
This or That,"Cooking or being cooked for?"
This or That,"Play or standup show?"
This or That,"Roommates or live alone?"
This or That,"Attend a party or host a party?"
This or That,"Lose sleep or skip a meal?"
This or That,"Hang out with little kids or old folks?"
This or That,"Sweating or shivering?"
This or That,"Ambition or comfort?"
This or That,"Sneakers or dress shoes?"
This or That,"Fiction or nonfiction?"
This or That,"Cash or credit?"
This or That,"Espresso or drip coffee?"
This or That,"Hot coffee or iced coffee?"
This or That,"Patterned or plain?"
This or That,"Reality shows or documentaries?"
This or That,"Red wine or white wine?"
This or That,"Salad or sandwich?"
This or That,"Call first thing in the morning or call in the middle of the night?"
This or That,"Board games or video games?"
This or That,"Photos or videos?"
This or That,"Social media message or text message?"
This or That,"Take a friend on your family vacation or join a friend on their family vacation?"
This or That,"Group hangout or one-on-one hangout?"
This or That,"French fries or onion rings?"
This or That,"Share food or don’t share food?"
This or That,"Give a ride or hitch a ride?"
This or That,"Paypal or Venmo?"
This or That,"Instagram or Twitter?"
This or That,"Shopping online or shopping in-store?"
This or That,"Tattoos or piercings?"
This or That,"Store-bought or homemade?"
This or That,"Plans or surprises?"
This or That,"Pizza or Chinese food?"
This or That,"Books or movies?"
This or That,"Roller coasters or water slides?"
This or That,"Souvenirs or postcards?"
This or That,"Letter or emails?"
This or That,"Android or iPhone?"
This or That,"Brand name or generic?"
This or That,"Bargain or top-shelf?"
This or That,"Loud or quiet?"
This or That,"Protagonist or sidekick?"
This or That,"Girl friends or guy friends?"
This or That,"Animals or people?"
This or That,"Weekends or holidays?"
This or That,"Day or night?"
This or That,"Watch sports or play sports?"
This or That,"Driving fast or driving slow?"
This or That,"Start assignments immediately or wait until the last minute?"
This or That,"English or Math?"
This or That,"Gym or Art?"
This or That,"Science or History?"
This or That,"Group work or solo work?"
This or That,"Art projects or science projects?"
This or That,"Forget your pencil or forget a notebook?"
This or That,"Teacher reads your text message aloud or teacher tells the whole class your grade?"
This or That,"Drive to school or take the bus?"
This or That,"Messy locker or tidy locker?"
This or That,"Pen or pencil?"
This or That,"Multiple choice or essay?"
This or That,"Physical planners or digital planners?"
This or That,"Save as you go, or save at the end?"
This or That,"USB backup or Cloud storage?"
This or That,"Home school or classroom learning?"
This or That,"Field trips or field days?"
This or That,"Win a race or win a debate?"
This or That,"Spelling bee or math bee?"
This or That,"Homework or classwork?"
This or That,"Big class or small class?"
This or That,"Desks or tables?"
This or That,"Recess or lunch?"
This or That,"Poem or story?"
This or That,"Recent history or ancient history?"
This or That,"Chemistry or biology?"
This or That,"Geometry or algebra?"
This or That,"Football game or basketball game?"
This or That,"Cheerleader or mascot?"
This or That,"Prom or homecoming?"
This or That,"College or high school?"
This or That,"Start work late or leave work early?"
This or That,"Work from the office or work from home?"
This or That,"Free lunch or free dessert?"
This or That,"Video meetings or in-person meetings?"
This or That,"Messy desk or clean desk?"
This or That,"Snack stash or stationary stash?"
This or That,"Win the lottery or land your dream job?"
This or That,"Angry client or angry coworker?"
This or That,"Emails or conversations?"
This or That,"Interviewer or interviewee?"
This or That,"Physical work or mental work?"
This or That,"Leader or follower?"
This or That,"Visual learner or verbal learner?"
This or That,"Show or tell?"
This or That,"Pep talk or motivational quote?"
This or That,"Salary or hourly?"
This or That,"Raise or bonus?"
This or That,"Introvert or extrovert?"
This or That,"Big company or small company?"
This or That,"Startup or established business?"
This or That,"Book smarts or street smarts?"
This or That,"Education or experience?"
This or That,"Speed or accuracy?"
This or That,"Private office or reserved parking spot?"
This or That,"Group feedback or one on one feedback?"
This or That,"Loose guidelines or clear directions?"
This or That,"Company retreat or company holiday party?"
This or That,"Team building after work or team building on the weekend?"
This or That,"Smartest person in the world or richest person in the world?"
This or That,"Save 100 strangers or one loved one?"
This or That,"See the future or change the past?"
This or That,"Time machine or magic wand?"
This or That,"Sight or sound?"
This or That,"Logic or emotion?"
This or That,"Words or actions?"
This or That,"Passion or stability?"
This or That,"Predictability or excitement?"
This or That,"Growth or security?"
This or That,"Money or love?"
This or That,"Success or happiness?"
This or That,"Apathy or obsession?"
This or That,"Skill or popularity?"
This or That,"Poor and happy or rich and miserable?"
This or That,"Cherished or respected?"
This or That,"Intense pain for ten minutes or dull pain for one day?"
This or That,"Misunderstood after death or forgotten after death?"
This or That,"Hero or antihero?"
This or That,"Happy endings or sad endings?"
This or That,"Overly optimistic or overly pessimistic?"
This or That,"False hope or unnecessary anxiety?"
This or That,"Massive success by accident or modest success on purpose?"
This or That,"Rekindled friendship or rekindled romance?"
This or That,"Regret or doubt?"
This or That,"Underestimated or overestimated?"
This or That,"No company or bad company?"
This or That,"Painful truth or comforting lie?"
This or That,"Pause time or rewind time?"
This or That,"Free travel for one year or free lodging for five years?"
This or That,"Second chance at love or second chance for your career?"
This or That,"Dogs or cats?"
This or That,"Big family or small family?"
This or That,"Big wedding or small wedding?"
This or That,"Messy or tidy?"
This or That,"Planning or winging it?"
This or That,"Arrive early or arrive late?"
This or That,"Night out or night in?"
This or That,"Food truck or restaurant?"
This or That,"Fast food or health food?"
This or That,"Dine in or order delivery?"
This or That,"Coffee date or cocktail date?"
This or That,"Concert or sports game?"
This or That,"Funny movie or dramatic movie?"
This or That,"Calling or texting?"
This or That,"Split the bill or take turns paying?"
This or That,"Family or friends?"
This or That,"Expensive gift or homemade gift?"
This or That,"Sleeping with the bedroom door closed or open?"
This or That,"Vegetarian or meat-eating?"
This or That,"Couch potato or fitness fiend?"
This or That,"Eggs or pancakes?"
This or That,"Toilet paper over or under?"
This or That,"Talking or listening?"
This or That,"Walk slow or walk fast?"
This or That,"Looks or personality?"
This or That,"Clean as you cook or clean up at the end?"
This or That,"Chocolate or vanilla?"
This or That,"Cookies or brownies?"
This or That,"Pizza or tacos?"
This or That,"Winter or summer?"
This or That,"Puppies or kittens?"
This or That,"Dragons or unicorns?"
This or That,"Outer space or the bottom of the sea?"
This or That,"Running or walking?"
This or That,"Toys or candy?"
This or That,"Ninjas or pirates?"
This or That,"Christmas or your birthday?"
This or That,"Halloween or Christmas?"
This or That,"Beach or pool?"
This or That,"TV or movies?"
This or That,"Football or soccer?"
This or That,"Swimming or building sand castles?"
This or That,"No homework or no bedtime?"
This or That,"Flying or turning invisible?"
This or That,"Batman or Superman?"
This or That,"Lions or tigers?"
This or That,"Sharks or dolphins?"
This or That,"Pandas or koalas?"
This or That,"Ice cream or cake?"
This or That,"Volcano or mountain?"
This or That,"Sun or moon?"
This or That,"Zoo or aquarium?"
This or That,"Hamburgers or hot dogs?"
This or That,"Sandwiches with crusts or no crusts?"
This or That,"Fruits or vegetables?"
This or That,"Disneyworld or Legoland?"
This or That,"Singing or dancing?"
This or That,"Sweet or sour?"
This or That,"Pizza party or pool party?"
This or That,"Lake or ocean?"
